name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
11,eGon2035,1,70812,power_to_H2,0.0,True,19.0,461.2241533423849,0.0,,0.7,0.0,0.0,0.0,18.608879664750685,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
12,eGon2035,1,70831,central_heat_pump,24.12606138741711,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,24.12606138741711,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
13,eGon2035,1,70831,central_resistive_heater,24.82570730790617,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,24.82570730790617,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
14,eGon2035,10,42658,dsm,254.19209904559784,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,254.19209904559784,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
15,eGon2035,10,49625,central_heat_pump,0.18830810408584142,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.18830810408584142,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
16,eGon2035,10,49625,central_resistive_heater,0.24943302757396105,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.24943302757396105,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
17,eGon2035,10,50209,central_heat_pump,5.061849480725452,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5.061849480725452,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
18,eGon2035,10,50209,central_resistive_heater,9.446148980069816,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,9.446148980069816,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
19,eGon2035,10,52044,rural_heat_pump,1713.0724314152267,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1713.0724314152267,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
20,eGon2035,10,69975,BEV_charger,3243.059947013855,False,inf,0.0,0.0,,0.8999999999999999,0.0,0.0,0.0,3243.059947013855,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
21,eGon2035,10,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,1.3468238933335888,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
22,eGon2035,10,70818,central_heat_pump,16.218201805342385,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,16.218201805342385,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
23,eGon2035,10,70818,central_resistive_heater,4.389717635646171,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.389717635646171,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
24,eGon2035,11,43742,dsm,71.17083937881289,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,71.17083937881289,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
25,eGon2035,11,52055,rural_heat_pump,635.0480795853571,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,635.0480795853571,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
26,eGon2035,11,70226,BEV_charger,1134.79208111763,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1134.79208111763,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
27,eGon2035,11,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,2.466890187163084,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
28,eGon2035,11,70814,central_heat_pump,14.611409998605659,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,14.611409998605659,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
29,eGon2035,11,70814,central_resistive_heater,10.497984065563136,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,10.497984065563136,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
30,eGon2035,12,43556,dsm,95.12555060585453,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,95.12555060585453,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
31,eGon2035,12,49625,central_heat_pump,5.233411327645027,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5.233411327645027,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
32,eGon2035,12,49625,central_resistive_heater,6.9321797823384905,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,6.9321797823384905,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
33,eGon2035,12,52095,rural_heat_pump,545.5690958300436,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,545.5690958300436,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
34,eGon2035,12,69958,BEV_charger,1100.3875900506973,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1100.3875900506973,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
35,eGon2035,12,70812,power_to_H2,0.0,True,7.0,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,0.5968659479246312,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
36,eGon2035,12,70815,central_heat_pump,7.107626621478402,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,7.107626621478402,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
37,eGon2035,12,70815,central_resistive_heater,4.073038725031355,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.073038725031355,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
38,eGon2035,13,19,DC,0.0,True,0.0,1174.3875148306297,485.2908958318637,,1.0,0.0,-1.0,0.010988884892469955,0.0,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
39,eGon2035,13,5,DC,700.0,True,2800.0,2202.894345654306,974.5374824832013,,1.0,700.0,-1.0,0.00917766700484962,700.0030590074467,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
40,eGon2035,14,42664,dsm,318.70507018440463,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,318.70507018440463,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
41,eGon2035,14,48700,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,2.65215968306185,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
42,eGon2035,14,52042,rural_heat_pump,2806.9139262028516,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2806.9139262028516,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
43,eGon2035,14,70075,BEV_charger,4766.067141205072,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4766.067141205072,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
44,eGon2035,14,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,2142.2081424167845,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
45,eGon2035,14,70826,central_heat_pump,6.9799351192139545,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,6.9799351192139545,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
46,eGon2035,14,70826,central_resistive_heater,13.582447444687423,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,13.582447444687423,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
47,eGon2035,17,43544,dsm,943.9697239309882,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,943.9697239309882,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
48,eGon2035,17,50219,central_heat_pump,3.0038824304986242,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.0038824304986242,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
49,eGon2035,17,50219,central_resistive_heater,7.6619175472949035,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,7.6619175472949035,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
50,eGon2035,17,52069,rural_heat_pump,4264.356443643859,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4264.356443643859,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
51,eGon2035,17,69931,BEV_charger,7783.9962875545025,False,inf,0.0,0.0,,0.8999999999999999,0.0,0.0,0.0,7783.9962875545025,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
52,eGon2035,17,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,0.9453122632080645,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
53,eGon2035,17,70819,central_heat_pump,106.08361297557204,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,106.08361297557204,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
54,eGon2035,17,70819,central_resistive_heater,91.71077972157283,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,91.71077972157283,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
55,eGon2035,18,41544,dsm,268.0763194563917,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,268.0763194563917,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
56,eGon2035,18,48717,power_to_H2,0.0,True,inf,461.2241533423848,0.0,,0.7,0.0,0.0,0.0,2632.217810931682,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
57,eGon2035,18,52059,rural_heat_pump,2442.0560892658723,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2442.0560892658723,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
58,eGon2035,18,69914,BEV_charger,4124.329449594021,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4124.329449594021,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
59,eGon2035,18,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,2.8325862436532177,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
60,eGon2035,18,70824,central_heat_pump,112.11415057079329,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,112.11415057079329,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
61,eGon2035,18,70824,central_resistive_heater,108.58846787102634,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,108.58846787102634,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
62,eGon2035,19,21,DC,600.0,True,2400.0,406.3432734770231,168.37927618101847,,1.0,600.0,-1.0,0.00910228999189938,2374.8635542164902,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
63,eGon2035,19,3,DC,850.0,True,3400.0,951.79447464285,705.9106058086279,,1.0,850.0,-1.0,0.010534828551279539,850.0031915951164,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
64,eGon2035,19,5,DC,940.0,True,3760.0,1104.2204996209666,558.5259724769619,,1.0,940.0,-1.0,0.009122941939948524,940.0074805750296,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
65,eGon2035,20,42704,dsm,57.854921050740394,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,57.854921050740394,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
66,eGon2035,20,48706,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,26.79384551567043,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
67,eGon2035,20,52084,rural_heat_pump,488.8673275371776,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,488.8673275371776,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
68,eGon2035,20,70310,BEV_charger,856.7105017900467,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,856.7105017900467,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
69,eGon2035,20,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,2.3423597783079195,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
70,eGon2035,20,70832,central_heat_pump,2.6511536468868977,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.6511536468868977,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
71,eGon2035,20,70832,central_resistive_heater,0.522020698263732,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.522020698263732,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
72,eGon2035,22,41526,dsm,228.67099069167685,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,228.67099069167685,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
73,eGon2035,22,48679,power_to_H2,0.0,True,inf,461.2241533423848,0.0,,0.7,0.0,0.0,0.0,10.615531186698174,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
74,eGon2035,22,52046,rural_heat_pump,1890.1857208713857,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1890.1857208713857,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
75,eGon2035,22,69929,BEV_charger,3301.8828658163548,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3301.8828658163548,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
76,eGon2035,22,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,154.90126958042106,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
77,eGon2035,22,70828,central_heat_pump,16.185950825211286,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,16.185950825211286,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
78,eGon2035,22,70828,central_resistive_heater,31.40620106914333,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,31.40620106914333,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
79,eGon2035,23,43546,dsm,402.05518914388,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,402.05518914388,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
80,eGon2035,23,48653,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,60.84398881763077,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
81,eGon2035,23,52058,rural_heat_pump,1802.417618232343,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1802.417618232343,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
82,eGon2035,23,69915,BEV_charger,3568.129692584276,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3568.129692584276,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
83,eGon2035,23,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,4.173106978260428,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
84,eGon2035,23,70829,central_heat_pump,225.498396844894,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,225.498396844894,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
85,eGon2035,23,70829,central_resistive_heater,270.3544974664095,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,270.3544974664095,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
86,eGon2035,24,3,DC,600.0,True,2400.0,5788.704990495349,934.8773817107823,,1.0,600.0,-1.0,0.0,600.00154702713,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
87,eGon2035,24,42656,dsm,266.89173914950936,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,266.89173914950936,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
88,eGon2035,24,48764,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,7.40708661307114,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
89,eGon2035,24,52043,rural_heat_pump,1470.3215634144174,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1470.3215634144174,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
90,eGon2035,24,69924,BEV_charger,2757.954465150833,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2757.954465150833,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
91,eGon2035,24,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,9077.62486928536,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
92,eGon2035,24,70830,central_heat_pump,75.17536152169716,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,75.17536152169716,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
93,eGon2035,24,70830,central_resistive_heater,81.52445889536045,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,81.52445889536045,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
94,eGon2035,25,42816,dsm,149.3359830800041,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,149.3359830800041,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
95,eGon2035,25,48810,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,6.007874642627252,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
96,eGon2035,25,52086,rural_heat_pump,1319.7879881041883,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1319.7879881041883,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
97,eGon2035,25,70054,BEV_charger,2308.48135471344,False,inf,0.0,0.0,,0.9000000000000001,0.0,0.0,0.0,2308.48135471344,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
98,eGon2035,25,70812,power_to_H2,0.0,True,31.0,461.2241533423849,0.0,,0.7,0.0,0.0,0.0,30.768894725769538,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
99,eGon2035,25,70827,central_heat_pump,19.11041663550525,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,19.11041663550525,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
100,eGon2035,25,70827,central_resistive_heater,19.497893550820937,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,19.497893550820937,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
101,eGon2035,26,41276,dsm,108.62759382316423,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,108.62759382316423,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
102,eGon2035,26,52040,rural_heat_pump,1089.4059566009237,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1089.4059566009237,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
103,eGon2035,26,70512,BEV_charger,2030.2340480089188,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2030.2340480089188,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
104,eGon2035,26,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,0.8830276658855519,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
105,eGon2035,26,70821,central_heat_pump,21.437249611479693,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,21.437249611479693,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
106,eGon2035,26,70821,central_resistive_heater,15.363013554789838,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.363013554789838,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
107,eGon2035,27,43740,dsm,253.04226339443161,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,253.04226339443161,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
108,eGon2035,27,48738,power_to_H2,0.0,True,inf,461.2241533423849,0.0,,0.7,0.0,0.0,0.0,1635.0636146926795,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
109,eGon2035,27,50209,central_heat_pump,1.7467790877745741,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.7467790877745741,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
110,eGon2035,27,50209,central_resistive_heater,3.259744399990395,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.259744399990395,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
111,eGon2035,27,52071,rural_heat_pump,2122.91867726145,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2122.91867726145,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
112,eGon2035,27,70399,BEV_charger,3648.084240436554,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3648.084240436554,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
113,eGon2035,27,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,1.7137566002968394,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
114,eGon2035,27,70820,central_heat_pump,42.829804150856276,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,42.829804150856276,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
115,eGon2035,27,70820,central_resistive_heater,27.5858046157667,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,27.5858046157667,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
116,eGon2035,28,43744,dsm,454.95743556589576,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,454.95743556589576,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
117,eGon2035,28,50219,central_heat_pump,0.2565401136960983,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.2565401136960983,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
118,eGon2035,28,50219,central_resistive_heater,0.6543495773191399,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.6543495773191399,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
119,eGon2035,28,52067,rural_heat_pump,3206.065536417794,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3206.065536417794,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
120,eGon2035,28,70058,BEV_charger,6123.650680750608,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6123.650680750608,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
121,eGon2035,28,70812,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,1.4511580909278305,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
122,eGon2035,28,70816,central_heat_pump,78.8720449957353,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,78.8720449957353,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
123,eGon2035,28,70816,central_resistive_heater,72.3958304909704,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,72.3958304909704,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
124,eGon2035,29,42514,dsm,44.16682070187198,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,44.16682070187198,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
125,eGon2035,29,48693,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,1585.0411241109434,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
126,eGon2035,29,52053,rural_heat_pump,328.41788296280134,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,328.41788296280134,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
127,eGon2035,29,70154,BEV_charger,672.1293901801109,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,672.1293901801109,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
128,eGon2035,29,70812,power_to_H2,0.0,True,21.0,461.2241533423848,0.0,,0.7,0.0,0.0,0.0,20.60092976154337,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
129,eGon2035,29,70833,central_heat_pump,16.055713973991672,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,16.055713973991672,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
130,eGon2035,29,70833,central_resistive_heater,11.228022402903669,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,11.228022402903669,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
131,eGon2035,3,6,DC,600.0,True,2400.0,1523.503082414779,1099.7655712561213,,1.0,600.0,-1.0,0.01026030450633768,600.0085593286108,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
132,eGon2035,4,41290,dsm,778.8595066916773,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,778.8595066916773,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
133,eGon2035,4,48697,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.6999999999999998,0.0,0.0,0.0,192.9912745828615,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
134,eGon2035,4,52041,rural_heat_pump,5228.993943334578,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,5228.993943334578,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
135,eGon2035,4,69925,BEV_charger,9707.529333651066,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,9707.529333651066,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
136,eGon2035,4,70812,power_to_H2,0.0,True,inf,461.2241533423849,0.0,,0.7,0.0,0.0,0.0,0.5983006553119956,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
137,eGon2035,4,70825,central_heat_pump,226.27683251464262,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,226.27683251464262,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
138,eGon2035,4,70825,central_resistive_heater,257.1923324084696,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,257.1923324084696,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
